retailer,country,country_iso,account,site_type,product_id,product_title,product_description,oem,model_and_series,processor_brand,processor_series,processor_model,processor_number,processor_generation,graphics_card,form_factor,screen_size,screen_type,ram_gb,storage_gb,storage_type,operating_system,original_price_local,selling_price_local,usd_original_price,usd_selling_price,discount_amount_local,discount_pct,currency,price_history,availability,product_url,feed_timestamp,feed_date
Lenovo,United States,US,Lenovo,OEM,SKU-US-0028,Acer Swift Go 14 AI - AMD Ryzen 7 7840HS (Laptop),,Acer,Swift Go 14 AI,AMD,AMD Ryzen 7,AMD Ryzen 7,7840HS,Zen 4 / Phoenix,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2627,2627,2627,2627,0,0,USD,,InStock,https://www.lenovo.com/products/acer-swift-go-14-ai-amd-ryzen-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Lenovo,United States,US,Lenovo,OEM,SKU-US-0029,Samsung Galaxy Book4 360 - Apple M3 Pro M3 Pro (Laptop),,Samsung,Galaxy Book4 360,Apple,Apple M3 Pro,Apple M3 Pro,M3 Pro,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2674,2674,2674,2674,0,0,USD,,InStock,https://www.lenovo.com/products/samsung-galaxy-book4-360-apple-m3-pro,2026-08-28T08:15:27.551208+00:00,2026-08-28
Lenovo,United States,US,Lenovo,OEM,SKU-US-0030,MSI Prestige 16 AI Evo - Intel Core Ultra 7 155H (Desktop PC),,MSI,Prestige 16 AI Evo,Intel,Intel Core Ultra 7,Intel Core Ultra 7,155H,14th Gen / Meteor Lake,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,2721,2394,2721,2394,327,12,USD,,InStock,https://www.lenovo.com/products/msi-prestige-16-ai-evo-intel-core-ultra-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Lenovo,United States,US,Lenovo,OEM,SKU-US-0031,"Apple MacBook Air 15"" M3 - Intel Core i7 13700H (Laptop)",,Apple,"MacBook Air 15"" M3",Intel,Intel Core i7,Intel Core i7,13700H,13th Gen / Raptor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2768,2768,2768,2768,0,0,USD,,InStock,https://www.lenovo.com/products/apple-macbook-air-15-m3-intel-core-i7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0001,Dell XPS 16 (9640) - AMD Ryzen 9 7945HX (Laptop),,Dell,XPS 16 (9640),AMD,AMD Ryzen 9,AMD Ryzen 9,7945HX,Zen 4 / Dragon Range,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1447,1447,1447,1447,0,0,USD,,InStock,https://store.acer.com/products/dell-xps-16-9640--amd-ryzen-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0002,HP Envy x360 15 - Snapdragon X Elite X1E-80-100 (Laptop),,HP,Envy x360 15,Qualcomm,Snapdragon X Elite,Snapdragon X Elite,X1E-80-100,Oryon ARM,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1494,1494,1494,1494,0,0,USD,,InStock,https://store.acer.com/products/hp-envy-x360-15-snapdragon-x-elite,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0003,Lenovo IdeaPad Slim 5 - Intel Core Ultra 9 185H (Laptop),,Lenovo,IdeaPad Slim 5,Intel,Intel Core Ultra 9,Intel Core Ultra 9,185H,14th Gen / Meteor Lake,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,1541,1356,1541,1356,185,12,USD,,InStock,https://store.acer.com/products/lenovo-ideapad-slim-5-intel-core-ultra-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0004,ASUS ROG Strix SCAR 18 - Intel Core i9 14900HX (Laptop),,ASUS,ROG Strix SCAR 18,Intel,Intel Core i9,Intel Core i9,14900HX,14th Gen / Raptor Lake-HX,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1588,1588,1588,1588,0,0,USD,,InStock,https://store.acer.com/products/asus-rog-strix-scar-18-intel-core-i9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0005,Acer TravelMate P6 - AMD Ryzen 5 7520U (Laptop),,Acer,TravelMate P6,AMD,AMD Ryzen 5,AMD Ryzen 5,7520U,Zen 2 / Mendocino,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1635,1341,1635,1341,294,18,USD,,InStock,https://store.acer.com/products/acer-travelmate-p6-amd-ryzen-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0006,Samsung Galaxy Book4 Pro - Apple M3 M3 (Desktop PC),,Samsung,Galaxy Book4 Pro,Apple,Apple M3,Apple M3,M3,3nm Apple Silicon,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,1682,1480,1682,1480,202,12,USD,,InStock,https://store.acer.com/products/samsung-galaxy-book4-pro-apple-m3,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0007,MSI Raider GE78 HX - Intel Core Ultra 5 125H (Laptop),,MSI,Raider GE78 HX,Intel,Intel Core Ultra 5,Intel Core Ultra 5,125H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1729,1729,1729,1729,0,0,USD,,InStock,https://store.acer.com/products/msi-raider-ge78-hx-intel-core-ultra-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0008,"Apple MacBook Pro 14"" M3 - Intel Core i5 1335U (Laptop)",,Apple,"MacBook Pro 14"" M3",Intel,Intel Core i5,Intel Core i5,1335U,13th Gen / Raptor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1776,1776,1776,1776,0,0,USD,,InStock,https://store.acer.com/products/apple-macbook-pro-14-m3-intel-core-i5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0009,Dell Inspiron 15 (3520) - AMD Ryzen 7 7840HS (Laptop),,Dell,Inspiron 15 (3520),AMD,AMD Ryzen 7,AMD Ryzen 7,7840HS,Zen 4 / Phoenix,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,1823,1604,1823,1604,219,12,USD,,InStock,https://store.acer.com/products/dell-inspiron-15-3520--amd-ryzen-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0010,HP Pavilion Plus 14 - Apple M3 Pro M3 Pro (Laptop),,HP,Pavilion Plus 14,Apple,Apple M3 Pro,Apple M3 Pro,M3 Pro,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1870,1533,1870,1533,337,18,USD,,InStock,https://store.acer.com/products/hp-pavilion-plus-14-apple-m3-pro,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,,Lenovo Legion Pro 7i - Intel Core Ultra 7 155H (Laptop),,Lenovo,Legion Pro 7i,Intel,Intel Core Ultra 7,Intel Core Ultra 7,155H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1917,1917,1917,1917,0,0,USD,,InStock,https://store.acer.com/products/lenovo-legion-pro-7i-intel-core-ultra-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0012,ASUS TUF Gaming A15 - Intel Core i7 13700H (Desktop PC),,ASUS,TUF Gaming A15,Intel,Intel Core i7,Intel Core i7,13700H,13th Gen / Raptor Lake,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,1964,1728,1964,1728,236,12,USD,,InStock,https://store.acer.com/products/asus-tuf-gaming-a15-intel-core-i7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0013,Acer Spin 5 - Intel Core 7 150U (Laptop),,Acer,Spin 5,Intel,Intel Core 7,Intel Core 7,150U,14th Gen / Series 1,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2011,2011,2011,2011,0,0,USD,,InStock,https://store.acer.com/products/acer-spin-5-intel-core-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0014,Samsung Galaxy Book4 360 - AMD Ryzen 9 7945HX (Laptop),,Samsung,Galaxy Book4 360,AMD,AMD Ryzen 9,AMD Ryzen 9,7945HX,Zen 4 / Dragon Range,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2058,2058,2058,2058,0,0,USD,,InStock,https://store.acer.com/products/samsung-galaxy-book4-360-amd-ryzen-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0015,MSI Prestige 16 AI Evo - Snapdragon X Elite X1E-80-100 (Laptop),,MSI,Prestige 16 AI Evo,Qualcomm,Snapdragon X Elite,Snapdragon X Elite,X1E-80-100,Oryon ARM,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,2105,1852,2105,1852,253,12,USD,,InStock,https://store.acer.com/products/msi-prestige-16-ai-evo-snapdragon-x-elite,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0016,"Apple MacBook Pro 14"" M3 - Intel Core Ultra 9 185H (Laptop)",,Apple,"MacBook Pro 14"" M3",Intel,Intel Core Ultra 9,Intel Core Ultra 9,185H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2152,2152,2152,2152,0,0,USD,,InStock,https://store.acer.com/products/apple-macbook-pro-14-m3-intel-core-ultra-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0017,Dell Inspiron 16 Plus (7640) - Intel Core i9 14900HX (Laptop),,Dell,Inspiron 16 Plus (7640),Intel,Intel Core i9,Intel Core i9,14900HX,14th Gen / Raptor Lake-HX,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2199,2199,2199,2199,0,0,USD,,InStock,https://store.acer.com/products/dell-inspiron-16-plus-7640--intel-core-i9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0018,HP OMEN 16 Transcend - AMD Ryzen 5 7520U (Desktop PC),,HP,OMEN 16 Transcend,AMD,AMD Ryzen 5,AMD Ryzen 5,7520U,Zen 2 / Mendocino,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,2246,1976,2246,1976,270,12,USD,,InStock,https://store.acer.com/products/hp-omen-16-transcend-amd-ryzen-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0019,Lenovo ThinkBook 16 Gen 6 - Apple M3 M3 (Laptop),,Lenovo,ThinkBook 16 Gen 6,Apple,Apple M3,Apple M3,M3,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2293,2293,2293,2293,0,0,USD,,InStock,https://store.acer.com/products/lenovo-thinkbook-16-gen-6-apple-m3,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0020,ASUS ExpertBook B9 - Intel Core Ultra 5 125H (Laptop),,ASUS,ExpertBook B9,Intel,Intel Core Ultra 5,Intel Core Ultra 5,125H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2340,1919,2340,1919,421,18,USD,,InStock,https://store.acer.com/products/asus-expertbook-b9-intel-core-ultra-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0021,Acer Swift Go 14 AI - Intel Core i5 1335U (Laptop),,Acer,Swift Go 14 AI,Intel,Intel Core i5,Intel Core i5,1335U,13th Gen / Raptor Lake,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,2387,2101,2387,2101,286,12,USD,,InStock,https://store.acer.com/products/acer-swift-go-14-ai-intel-core-i5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,,Samsung Galaxy Book4 Ultra - AMD Ryzen 7 7840HS (Laptop),,Samsung,Galaxy Book4 Ultra,AMD,AMD Ryzen 7,AMD Ryzen 7,7840HS,Zen 4 / Phoenix,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2434,2434,2434,2434,0,0,USD,,InStock,https://store.acer.com/products/samsung-galaxy-book4-ultra-amd-ryzen-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0023,MSI Cyborg 15 - Apple M3 Pro M3 Pro (Laptop),,MSI,Cyborg 15,Apple,Apple M3 Pro,Apple M3 Pro,M3 Pro,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2481,2481,2481,2481,0,0,USD,,InStock,https://store.acer.com/products/msi-cyborg-15-apple-m3-pro,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0024,"Apple MacBook Pro 14"" M3 - Intel Core Ultra 7 155H (Desktop PC)",,Apple,"MacBook Pro 14"" M3",Intel,Intel Core Ultra 7,Intel Core Ultra 7,155H,14th Gen / Meteor Lake,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,2528,2225,2528,2225,303,12,USD,,InStock,https://store.acer.com/products/apple-macbook-pro-14-m3-intel-core-ultra-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0025,Dell Alienware m16 R2 - Intel Core i7 13700H (Laptop),,Dell,Alienware m16 R2,Intel,Intel Core i7,Intel Core i7,13700H,13th Gen / Raptor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2575,2111,2575,2111,464,18,USD,,InStock,https://store.acer.com/products/dell-alienware-m16-r2-intel-core-i7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0026,HP Victus 15 - Intel Core 7 150U (Laptop),,HP,Victus 15,Intel,Intel Core 7,Intel Core 7,150U,14th Gen / Series 1,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2622,2622,2622,2622,0,0,USD,,InStock,https://store.acer.com/products/hp-victus-15-intel-core-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0027,Lenovo LOQ 15IRX9 - AMD Ryzen 9 7945HX (Laptop),,Lenovo,LOQ 15IRX9,AMD,AMD Ryzen 9,AMD Ryzen 9,7945HX,Zen 4 / Dragon Range,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,2669,2349,2669,2349,320,12,USD,,InStock,https://store.acer.com/products/lenovo-loq-15irx9-amd-ryzen-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Acer,Global,Global,Acer,OEM,SKU-Global-0028,ASUS Zenbook Duo (2024) - Snapdragon X Elite X1E-80-100 (Laptop),,ASUS,Zenbook Duo (2024),Qualcomm,Snapdragon X Elite,Snapdragon X Elite,X1E-80-100,Oryon ARM,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2716,2716,2716,2716,0,0,USD,,InStock,https://store.acer.com/products/asus-zenbook-duo-2024--snapdragon-x-elite,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0001,"Apple MacBook Pro 16"" M3 Max - Intel Core Ultra 5 125H (Laptop)",,Apple,"MacBook Pro 16"" M3 Max",Intel,Intel Core Ultra 5,Intel Core Ultra 5,125H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1536,1536,1536,1536,0,0,USD,,InStock,https://www.bestbuy.ca/products/apple-macbook-pro-16-m3-max-intel-core-ultra-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0002,Dell Inspiron 15 (3520) - Intel Core i5 1335U (Laptop),,Dell,Inspiron 15 (3520),Intel,Intel Core i5,Intel Core i5,1335U,13th Gen / Raptor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1583,1583,1583,1583,0,0,USD,,InStock,https://www.bestbuy.ca/products/dell-inspiron-15-3520--intel-core-i5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0003,HP Pavilion Plus 14 - AMD Ryzen 7 7840HS (Laptop),,HP,Pavilion Plus 14,AMD,AMD Ryzen 7,AMD Ryzen 7,7840HS,Zen 4 / Phoenix,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,1630,1434,1630,1434,196,12,USD,,InStock,https://www.bestbuy.ca/products/hp-pavilion-plus-14-amd-ryzen-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0004,Lenovo Legion Pro 7i - Apple M3 Pro M3 Pro (Laptop),,Lenovo,Legion Pro 7i,Apple,Apple M3 Pro,Apple M3 Pro,M3 Pro,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1677,1677,1677,1677,0,0,USD,,InStock,https://www.bestbuy.ca/products/lenovo-legion-pro-7i-apple-m3-pro,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0005,ASUS TUF Gaming A15 - Intel Core Ultra 7 155H (Laptop),,ASUS,TUF Gaming A15,Intel,Intel Core Ultra 7,Intel Core Ultra 7,155H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1724,1414,1724,1414,310,18,USD,,InStock,https://www.bestbuy.ca/products/asus-tuf-gaming-a15-intel-core-ultra-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0006,Acer Spin 5 - Intel Core i7 13700H (Desktop PC),,Acer,Spin 5,Intel,Intel Core i7,Intel Core i7,13700H,13th Gen / Raptor Lake,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,1771,1558,1771,1558,213,12,USD,,InStock,https://www.bestbuy.ca/products/acer-spin-5-intel-core-i7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0007,Samsung Galaxy Book4 Ultra - Intel Core 7 150U (Laptop),,Samsung,Galaxy Book4 Ultra,Intel,Intel Core 7,Intel Core 7,150U,14th Gen / Series 1,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,1818,1818,1818,1818,0,0,USD,,InStock,https://www.bestbuy.ca/products/samsung-galaxy-book4-ultra-intel-core-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0008,MSI Cyborg 15 - AMD Ryzen 9 7945HX (Laptop),,MSI,Cyborg 15,AMD,AMD Ryzen 9,AMD Ryzen 9,7945HX,Zen 4 / Dragon Range,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1865,1865,1865,1865,0,0,USD,,InStock,https://www.bestbuy.ca/products/msi-cyborg-15-amd-ryzen-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0009,"Apple MacBook Pro 16"" M3 Max - Snapdragon X Elite X1E-80-100 (Laptop)",,Apple,"MacBook Pro 16"" M3 Max",Qualcomm,Snapdragon X Elite,Snapdragon X Elite,X1E-80-100,Oryon ARM,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,1912,1683,1912,1683,229,12,USD,,InStock,https://www.bestbuy.ca/products/apple-macbook-pro-16-m3-max-snapdragon-x-elite,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0010,Dell Inspiron 16 Plus (7640) - Intel Core Ultra 9 185H (Laptop),,Dell,Inspiron 16 Plus (7640),Intel,Intel Core Ultra 9,Intel Core Ultra 9,185H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,1959,1606,1959,1606,353,18,USD,,InStock,https://www.bestbuy.ca/products/dell-inspiron-16-plus-7640--intel-core-ultra-9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,,HP OMEN 16 Transcend - Intel Core i9 14900HX (Laptop),,HP,OMEN 16 Transcend,Intel,Intel Core i9,Intel Core i9,14900HX,14th Gen / Raptor Lake-HX,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2006,2006,2006,2006,0,0,USD,,InStock,https://www.bestbuy.ca/products/hp-omen-16-transcend-intel-core-i9,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0012,Lenovo ThinkBook 16 Gen 6 - AMD Ryzen 5 7520U (Desktop PC),,Lenovo,ThinkBook 16 Gen 6,AMD,AMD Ryzen 5,AMD Ryzen 5,7520U,Zen 2 / Mendocino,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,2053,1807,2053,1807,246,12,USD,,InStock,https://www.bestbuy.ca/products/lenovo-thinkbook-16-gen-6-amd-ryzen-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0013,ASUS ExpertBook B9 - Apple M3 M3 (Laptop),,ASUS,ExpertBook B9,Apple,Apple M3,Apple M3,M3,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2100,2100,2100,2100,0,0,USD,,InStock,https://www.bestbuy.ca/products/asus-expertbook-b9-apple-m3,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0014,Acer Swift Go 14 AI - Intel Core Ultra 5 125H (Laptop),,Acer,Swift Go 14 AI,Intel,Intel Core Ultra 5,Intel Core Ultra 5,125H,14th Gen / Meteor Lake,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2147,2147,2147,2147,0,0,USD,,InStock,https://www.bestbuy.ca/products/acer-swift-go-14-ai-intel-core-ultra-5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0015,Samsung Galaxy Book4 Pro - Intel Core i5 1335U (Laptop),,Samsung,Galaxy Book4 Pro,Intel,Intel Core i5,Intel Core i5,1335U,13th Gen / Raptor Lake,NVIDIA GeForce RTX 4060,Laptop,"16.0""",,32GB LPDDR5X,1TB NVMe SSD,SSD,Windows 11 Home,2194,1931,2194,1931,263,12,USD,,InStock,https://www.bestbuy.ca/products/samsung-galaxy-book4-pro-intel-core-i5,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0016,MSI Stealth 16 AI Studio - AMD Ryzen 7 7840HS (Laptop),,MSI,Stealth 16 AI Studio,AMD,AMD Ryzen 7,AMD Ryzen 7,7840HS,Zen 4 / Phoenix,Integrated Intel Arc Graphics,Laptop,"14.0""",,16GB DDR5,512GB NVMe SSD,SSD,Windows 11 Home,2241,2241,2241,2241,0,0,USD,,InStock,https://www.bestbuy.ca/products/msi-stealth-16-ai-studio-amd-ryzen-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0017,"Apple MacBook Pro 16"" M3 Max - Apple M3 Pro M3 Pro (Laptop)",,Apple,"MacBook Pro 16"" M3 Max",Apple,Apple M3 Pro,Apple M3 Pro,M3 Pro,3nm Apple Silicon,Integrated Intel Arc Graphics,Laptop,"16.0""",,32GB LPDDR5X,512GB NVMe SSD,SSD,Windows 11 Home,2288,2288,2288,2288,0,0,USD,,InStock,https://www.bestbuy.ca/products/apple-macbook-pro-16-m3-max-apple-m3-pro,2026-08-28T08:15:27.551208+00:00,2026-08-28
Best Buy - CA,Canada,CA,Best Buy - CA,1P Retailer,SKU-CA-0018,Dell Alienware m16 R2 - Intel Core Ultra 7 155H (Desktop PC),,Dell,Alienware m16 R2,Intel,Intel Core Ultra 7,Intel Core Ultra 7,155H,14th Gen / Meteor Lake,NVIDIA GeForce RTX 4060,Desktop,"27""",,16GB DDR5,1TB NVMe SSD,SSD,Windows 11 Home,2335,2055,2335,2055,280,12,USD,,InStock,https://www.bestbuy.ca/products/dell-alienware-m16-r2-intel-core-ultra-7,2026-08-28T08:15:27.551208+00:00,2026-08-28
