date|month|quarter|year|account|country|oem|model|product_id|product_title|processor|processor_model|number|gen|graphic_card|ram|storage|storage_type|screen_size|form_factor|original_price|selling_price|usd_selling_price|currency|Evo|Gaming|Vpro|Premium|3p_1p|s1|s2|p1|p2|p3|p4|p5|listing_s|details_p|Overall|audit_depth|product_url|concatenate
2026-08-27|August|Q3|2026|Acer|Global|MSI|Raider GE78 HX|SKU-Global-0007|MSI Raider GE78 HX - Intel Core Ultra 5 125H (Laptop)|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1729|1729|1729|USD|Y|N|N|Y|OEM|80|100|100|100|100|60|70|90|86|88|FULL_PDP_AUDIT (7-Rule)|https://store.acer.com/products/msi-raider-ge78-hx-intel-core-ultra-5|"Acer|MSI|Raider GE78 HX|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|Acer|Global|Apple|"MacBook Pro 14"" M3"|SKU-Global-0008|"Apple MacBook Pro 14"" M3 - Intel Core i5 1335U (Laptop)"|Intel|Intel Core i5|1335U|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1776|1776|1776|USD|N|Y|N|N|OEM|100|0|100|100|100|80|70|50|90|74|FULL_PDP_AUDIT (7-Rule)|https://store.acer.com/products/apple-macbook-pro-14-m3-intel-core-i5|"Acer|Apple|MacBook Pro 14"" M3|Intel Core i5|1335U"
2026-08-27|August|Q3|2026|Acer|Global|Dell|Inspiron 15 (3520)|SKU-Global-0009|Dell Inspiron 15 (3520) - AMD Ryzen 7 7840HS (Laptop)|AMD|AMD Ryzen 7|7840HS|Zen 4 / Phoenix|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1823|1604|1604|USD|N|N|N|Y|OEM|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://store.acer.com/products/dell-inspiron-15-3520--amd-ryzen-7|"Acer|Dell|Inspiron 15 (3520)|AMD Ryzen 7|7840HS"
2026-08-27|August|Q3|2026|Acer|Global|HP|Pavilion Plus 14|SKU-Global-0010|HP Pavilion Plus 14 - Apple M3 Pro M3 Pro (Laptop)|Apple|Apple M3 Pro|M3 Pro|3nm Apple Silicon|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1870|1533|1533|USD|N|N|N|Y|OEM|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://store.acer.com/products/hp-pavilion-plus-14-apple-m3-pro|"Acer|HP|Pavilion Plus 14|Apple M3 Pro|M3 Pro"
2026-08-27|August|Q3|2026|Acer|Global|Lenovo|Legion Pro 7i||Lenovo Legion Pro 7i - Intel Core Ultra 7 155H (Laptop)|Intel|Intel Core Ultra 7|155H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1917|1917|1917|USD|Y|N|Y|Y|OEM|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://store.acer.com/products/lenovo-legion-pro-7i-intel-core-ultra-7|"Acer|Lenovo|Legion Pro 7i|Intel Core Ultra 7|155H"
2026-08-27|August|Q3|2026|Acer|Global|ASUS|TUF Gaming A15|SKU-Global-0012|ASUS TUF Gaming A15 - Intel Core i7 13700H (Desktop PC)|Intel|Intel Core i7|13700H|13th Gen / Raptor Lake|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1964|1728|1728|USD|N|Y|Y|Y|OEM|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://store.acer.com/products/asus-tuf-gaming-a15-intel-core-i7|"Acer|ASUS|TUF Gaming A15|Intel Core i7|13700H"
2026-08-27|August|Q3|2026|Acer|Global|Acer|Spin 5|SKU-Global-0013|Acer Spin 5 - Intel Core 7 150U (Laptop)|Intel|Intel Core 7|150U|14th Gen / Series 1|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|2011|2011|2011|USD|Y|N|N|Y|OEM|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://store.acer.com/products/acer-spin-5-intel-core-7|"Acer|Acer|Spin 5|Intel Core 7|150U"
2026-08-27|August|Q3|2026|Acer|Global|Samsung|Galaxy Book4 360|SKU-Global-0014|Samsung Galaxy Book4 360 - AMD Ryzen 9 7945HX (Laptop)|AMD|AMD Ryzen 9|7945HX|Zen 4 / Dragon Range|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|2058|2058|2058|USD|N|N|N|Y|OEM|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://store.acer.com/products/samsung-galaxy-book4-360-amd-ryzen-9|"Acer|Samsung|Galaxy Book4 360|AMD Ryzen 9|7945HX"
2026-08-27|August|Q3|2026|Acer|Global|MSI|Prestige 16 AI Evo|SKU-Global-0015|MSI Prestige 16 AI Evo - Snapdragon X Elite X1E-80-100 (Laptop)|Qualcomm|Snapdragon X Elite|X1E-80-100|Oryon ARM|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|2105|1852|1852|USD|N|N|N|Y|OEM|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://store.acer.com/products/msi-prestige-16-ai-evo-snapdragon-x-elite|"Acer|MSI|Prestige 16 AI Evo|Snapdragon X Elite|X1E-80-100"
2026-08-27|August|Q3|2026|Acer|Global|Apple|"MacBook Pro 14"" M3"|SKU-Global-0016|"Apple MacBook Pro 14"" M3 - Intel Core Ultra 9 185H (Laptop)"|Intel|Intel Core Ultra 9|185H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|2152|2152|2152|USD|Y|Y|Y|Y|OEM|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://store.acer.com/products/apple-macbook-pro-14-m3-intel-core-ultra-9|"Acer|Apple|MacBook Pro 14"" M3|Intel Core Ultra 9|185H"
2026-08-27|August|Q3|2026|Acer|Global|Dell|Inspiron 16 Plus (7640)|SKU-Global-0017|Dell Inspiron 16 Plus (7640) - Intel Core i9 14900HX (Laptop)|Intel|Intel Core i9|14900HX|14th Gen / Raptor Lake-HX|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|2199|2199|2199|USD|N|N|Y|Y|OEM|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://store.acer.com/products/dell-inspiron-16-plus-7640--intel-core-i9|"Acer|Dell|Inspiron 16 Plus (7640)|Intel Core i9|14900HX"
2026-08-27|August|Q3|2026|Acer|Global|HP|OMEN 16 Transcend|SKU-Global-0018|HP OMEN 16 Transcend - AMD Ryzen 5 7520U (Desktop PC)|AMD|AMD Ryzen 5|7520U|Zen 2 / Mendocino|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|2246|1976|1976|USD|N|N|N|N|OEM|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://store.acer.com/products/hp-omen-16-transcend-amd-ryzen-5|"Acer|HP|OMEN 16 Transcend|AMD Ryzen 5|7520U"
2026-08-27|August|Q3|2026|Acer|Global|Lenovo|ThinkBook 16 Gen 6|SKU-Global-0019|Lenovo ThinkBook 16 Gen 6 - Apple M3 M3 (Laptop)|Apple|Apple M3|M3|3nm Apple Silicon|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|2293|2293|2293|USD|N|N|N|Y|OEM|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://store.acer.com/products/lenovo-thinkbook-16-gen-6-apple-m3|"Acer|Lenovo|ThinkBook 16 Gen 6|Apple M3|M3"
2026-08-27|August|Q3|2026|Acer|Global|ASUS|ExpertBook B9|SKU-Global-0020|ASUS ExpertBook B9 - Intel Core Ultra 5 125H (Laptop)|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|2340|1919|1919|USD|Y|Y|N|Y|OEM|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://store.acer.com/products/asus-expertbook-b9-intel-core-ultra-5|"Acer|ASUS|ExpertBook B9|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|Acer|Global|Acer|Swift Go 14 AI|SKU-Global-0021|Acer Swift Go 14 AI - Intel Core i5 1335U (Laptop)|Intel|Intel Core i5|1335U|13th Gen / Raptor Lake|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|2387|2101|2101|USD|N|N|N|N|OEM|80|100||||||90||90|LISTING_ONLY (2-Rule)|https://store.acer.com/products/acer-swift-go-14-ai-intel-core-i5|"Acer|Acer|Swift Go 14 AI|Intel Core i5|1335U"
2026-08-27|August|Q3|2026|Acer|Global|Samsung|Galaxy Book4 Ultra||Samsung Galaxy Book4 Ultra - AMD Ryzen 7 7840HS (Laptop)|AMD|AMD Ryzen 7|7840HS|Zen 4 / Phoenix|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|2434|2434|2434|USD|N|N|N|Y|OEM|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://store.acer.com/products/samsung-galaxy-book4-ultra-amd-ryzen-7|"Acer|Samsung|Galaxy Book4 Ultra|AMD Ryzen 7|7840HS"
2026-08-27|August|Q3|2026|Acer|Global|MSI|Cyborg 15|SKU-Global-0023|MSI Cyborg 15 - Apple M3 Pro M3 Pro (Laptop)|Apple|Apple M3 Pro|M3 Pro|3nm Apple Silicon|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|2481|2481|2481|USD|N|N|N|Y|OEM|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://store.acer.com/products/msi-cyborg-15-apple-m3-pro|"Acer|MSI|Cyborg 15|Apple M3 Pro|M3 Pro"
2026-08-27|August|Q3|2026|Acer|Global|Apple|"MacBook Pro 14"" M3"|SKU-Global-0024|"Apple MacBook Pro 14"" M3 - Intel Core Ultra 7 155H (Desktop PC)"|Intel|Intel Core Ultra 7|155H|14th Gen / Meteor Lake|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|2528|2225|2225|USD|Y|Y|Y|Y|OEM|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://store.acer.com/products/apple-macbook-pro-14-m3-intel-core-ultra-7|"Acer|Apple|MacBook Pro 14"" M3|Intel Core Ultra 7|155H"
2026-08-27|August|Q3|2026|Acer|Global|Dell|Alienware m16 R2|SKU-Global-0025|Dell Alienware m16 R2 - Intel Core i7 13700H (Laptop)|Intel|Intel Core i7|13700H|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|2575|2111|2111|USD|N|N|Y|Y|OEM|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://store.acer.com/products/dell-alienware-m16-r2-intel-core-i7|"Acer|Dell|Alienware m16 R2|Intel Core i7|13700H"
2026-08-27|August|Q3|2026|Acer|Global|HP|Victus 15|SKU-Global-0026|HP Victus 15 - Intel Core 7 150U (Laptop)|Intel|Intel Core 7|150U|14th Gen / Series 1|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|2622|2622|2622|USD|Y|N|N|Y|OEM|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://store.acer.com/products/hp-victus-15-intel-core-7|"Acer|HP|Victus 15|Intel Core 7|150U"
2026-08-27|August|Q3|2026|Acer|Global|Lenovo|LOQ 15IRX9|SKU-Global-0027|Lenovo LOQ 15IRX9 - AMD Ryzen 9 7945HX (Laptop)|AMD|AMD Ryzen 9|7945HX|Zen 4 / Dragon Range|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|2669|2349|2349|USD|N|N|N|Y|OEM|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://store.acer.com/products/lenovo-loq-15irx9-amd-ryzen-9|"Acer|Lenovo|LOQ 15IRX9|AMD Ryzen 9|7945HX"
2026-08-27|August|Q3|2026|Acer|Global|ASUS|Zenbook Duo (2024)|SKU-Global-0028|ASUS Zenbook Duo (2024) - Snapdragon X Elite X1E-80-100 (Laptop)|Qualcomm|Snapdragon X Elite|X1E-80-100|Oryon ARM|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|2716|2716|2716|USD|N|Y|N|Y|OEM|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://store.acer.com/products/asus-zenbook-duo-2024--snapdragon-x-elite|"Acer|ASUS|Zenbook Duo (2024)|Snapdragon X Elite|X1E-80-100"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|Apple|"MacBook Pro 16"" M3 Max"|SKU-CA-0001|"Apple MacBook Pro 16"" M3 Max - Intel Core Ultra 5 125H (Laptop)"|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1536|1536|1536|USD|Y|N|N|Y|1P Retailer|100|100|100|100|100|60|70|100|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.bestbuy.ca/products/apple-macbook-pro-16-m3-max-intel-core-ultra-5|"Best Buy - CA|Apple|MacBook Pro 16"" M3 Max|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|Dell|Inspiron 15 (3520)|SKU-CA-0002|Dell Inspiron 15 (3520) - Intel Core i5 1335U (Laptop)|Intel|Intel Core i5|1335U|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1583|1583|1583|USD|N|N|N|N|1P Retailer|100|100|100|100|100|80|70|100|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.bestbuy.ca/products/dell-inspiron-15-3520--intel-core-i5|"Best Buy - CA|Dell|Inspiron 15 (3520)|Intel Core i5|1335U"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|HP|Pavilion Plus 14|SKU-CA-0003|HP Pavilion Plus 14 - AMD Ryzen 7 7840HS (Laptop)|AMD|AMD Ryzen 7|7840HS|Zen 4 / Phoenix|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1630|1434|1434|USD|N|N|N|Y|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.bestbuy.ca/products/hp-pavilion-plus-14-amd-ryzen-7|"Best Buy - CA|HP|Pavilion Plus 14|AMD Ryzen 7|7840HS"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|Lenovo|Legion Pro 7i|SKU-CA-0004|Lenovo Legion Pro 7i - Apple M3 Pro M3 Pro (Laptop)|Apple|Apple M3 Pro|M3 Pro|3nm Apple Silicon|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1677|1677|1677|USD|N|Y|N|Y|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.bestbuy.ca/products/lenovo-legion-pro-7i-apple-m3-pro|"Best Buy - CA|Lenovo|Legion Pro 7i|Apple M3 Pro|M3 Pro"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|ASUS|TUF Gaming A15|SKU-CA-0005|ASUS TUF Gaming A15 - Intel Core Ultra 7 155H (Laptop)|Intel|Intel Core Ultra 7|155H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1724|1414|1414|USD|Y|N|Y|Y|1P Retailer|100|100|85|100|100|60|70|100|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.bestbuy.ca/products/asus-tuf-gaming-a15-intel-core-ultra-7|"Best Buy - CA|ASUS|TUF Gaming A15|Intel Core Ultra 7|155H"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|Acer|Spin 5|SKU-CA-0006|Acer Spin 5 - Intel Core i7 13700H (Desktop PC)|Intel|Intel Core i7|13700H|13th Gen / Raptor Lake|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|1771|1558|1558|USD|N|N|Y|Y|1P Retailer|100|100|100|80|100|80|90|100|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.bestbuy.ca/products/acer-spin-5-intel-core-i7|"Best Buy - CA|Acer|Spin 5|Intel Core i7|13700H"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|Samsung|Galaxy Book4 Ultra|SKU-CA-0007|Samsung Galaxy Book4 Ultra - Intel Core 7 150U (Laptop)|Intel|Intel Core 7|150U|14th Gen / Series 1|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|1818|1818|1818|USD|Y|N|N|Y|1P Retailer|80|100|100|100|100|60|70|90|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.bestbuy.ca/products/samsung-galaxy-book4-ultra-intel-core-7|"Best Buy - CA|Samsung|Galaxy Book4 Ultra|Intel Core 7|150U"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|MSI|Cyborg 15|SKU-CA-0008|MSI Cyborg 15 - AMD Ryzen 9 7945HX (Laptop)|AMD|AMD Ryzen 9|7945HX|Zen 4 / Dragon Range|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1865|1865|1865|USD|N|Y|N|Y|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.bestbuy.ca/products/msi-cyborg-15-amd-ryzen-9|"Best Buy - CA|MSI|Cyborg 15|AMD Ryzen 9|7945HX"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|Apple|"MacBook Pro 16"" M3 Max"|SKU-CA-0009|"Apple MacBook Pro 16"" M3 Max - Snapdragon X Elite X1E-80-100 (Laptop)"|Qualcomm|Snapdragon X Elite|X1E-80-100|Oryon ARM|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|1912|1683|1683|USD|N|N|N|Y|1P Retailer|0|0|0|0|0|0|0|0|0|0|FULL_PDP_AUDIT (7-Rule)|https://www.bestbuy.ca/products/apple-macbook-pro-16-m3-max-snapdragon-x-elite|"Best Buy - CA|Apple|MacBook Pro 16"" M3 Max|Snapdragon X Elite|X1E-80-100"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|Dell|Inspiron 16 Plus (7640)|SKU-CA-0010|Dell Inspiron 16 Plus (7640) - Intel Core Ultra 9 185H (Laptop)|Intel|Intel Core Ultra 9|185H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|1959|1606|1606|USD|Y|N|Y|Y|1P Retailer|100|100|85|100|100|80|70|100|87|92|FULL_PDP_AUDIT (7-Rule)|https://www.bestbuy.ca/products/dell-inspiron-16-plus-7640--intel-core-ultra-9|"Best Buy - CA|Dell|Inspiron 16 Plus (7640)|Intel Core Ultra 9|185H"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|HP|OMEN 16 Transcend||HP OMEN 16 Transcend - Intel Core i9 14900HX (Laptop)|Intel|Intel Core i9|14900HX|14th Gen / Raptor Lake-HX|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|2006|2006|2006|USD|N|N|Y|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.bestbuy.ca/products/hp-omen-16-transcend-intel-core-i9|"Best Buy - CA|HP|OMEN 16 Transcend|Intel Core i9|14900HX"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|Lenovo|ThinkBook 16 Gen 6|SKU-CA-0012|Lenovo ThinkBook 16 Gen 6 - AMD Ryzen 5 7520U (Desktop PC)|AMD|AMD Ryzen 5|7520U|Zen 2 / Mendocino|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|2053|1807|1807|USD|N|Y|N|N|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.bestbuy.ca/products/lenovo-thinkbook-16-gen-6-amd-ryzen-5|"Best Buy - CA|Lenovo|ThinkBook 16 Gen 6|AMD Ryzen 5|7520U"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|ASUS|ExpertBook B9|SKU-CA-0013|ASUS ExpertBook B9 - Apple M3 M3 (Laptop)|Apple|Apple M3|M3|3nm Apple Silicon|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|2100|2100|2100|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.bestbuy.ca/products/asus-expertbook-b9-apple-m3|"Best Buy - CA|ASUS|ExpertBook B9|Apple M3|M3"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|Acer|Swift Go 14 AI|SKU-CA-0014|Acer Swift Go 14 AI - Intel Core Ultra 5 125H (Laptop)|Intel|Intel Core Ultra 5|125H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|2147|2147|2147|USD|Y|N|N|Y|1P Retailer|80|100||||||90||90|LISTING_ONLY (2-Rule)|https://www.bestbuy.ca/products/acer-swift-go-14-ai-intel-core-ultra-5|"Best Buy - CA|Acer|Swift Go 14 AI|Intel Core Ultra 5|125H"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|Samsung|Galaxy Book4 Pro|SKU-CA-0015|Samsung Galaxy Book4 Pro - Intel Core i5 1335U (Laptop)|Intel|Intel Core i5|1335U|13th Gen / Raptor Lake|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|2194|1931|1931|USD|N|N|N|N|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.bestbuy.ca/products/samsung-galaxy-book4-pro-intel-core-i5|"Best Buy - CA|Samsung|Galaxy Book4 Pro|Intel Core i5|1335U"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|MSI|Stealth 16 AI Studio|SKU-CA-0016|MSI Stealth 16 AI Studio - AMD Ryzen 7 7840HS (Laptop)|AMD|AMD Ryzen 7|7840HS|Zen 4 / Phoenix|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|2241|2241|2241|USD|N|Y|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.bestbuy.ca/products/msi-stealth-16-ai-studio-amd-ryzen-7|"Best Buy - CA|MSI|Stealth 16 AI Studio|AMD Ryzen 7|7840HS"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|Apple|"MacBook Pro 16"" M3 Max"|SKU-CA-0017|"Apple MacBook Pro 16"" M3 Max - Apple M3 Pro M3 Pro (Laptop)"|Apple|Apple M3 Pro|M3 Pro|3nm Apple Silicon|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|2288|2288|2288|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.bestbuy.ca/products/apple-macbook-pro-16-m3-max-apple-m3-pro|"Best Buy - CA|Apple|MacBook Pro 16"" M3 Max|Apple M3 Pro|M3 Pro"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|Dell|Alienware m16 R2|SKU-CA-0018|Dell Alienware m16 R2 - Intel Core Ultra 7 155H (Desktop PC)|Intel|Intel Core Ultra 7|155H|14th Gen / Meteor Lake|NVIDIA GeForce RTX 4060|16GB DDR5|1TB NVMe SSD|SSD|"27"""|Desktop|2335|2055|2055|USD|Y|N|Y|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.bestbuy.ca/products/dell-alienware-m16-r2-intel-core-ultra-7|"Best Buy - CA|Dell|Alienware m16 R2|Intel Core Ultra 7|155H"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|HP|Victus 15|SKU-CA-0019|HP Victus 15 - Intel Core i7 13700H (Laptop)|Intel|Intel Core i7|13700H|13th Gen / Raptor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|2382|2382|2382|USD|N|N|Y|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.bestbuy.ca/products/hp-victus-15-intel-core-i7|"Best Buy - CA|HP|Victus 15|Intel Core i7|13700H"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|Lenovo|LOQ 15IRX9|SKU-CA-0020|Lenovo LOQ 15IRX9 - Intel Core 7 150U (Laptop)|Intel|Intel Core 7|150U|14th Gen / Series 1|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|2429|1992|1992|USD|Y|Y|N|Y|1P Retailer|100|0||||||50||50|LISTING_ONLY (2-Rule)|https://www.bestbuy.ca/products/lenovo-loq-15irx9-intel-core-7|"Best Buy - CA|Lenovo|LOQ 15IRX9|Intel Core 7|150U"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|ASUS|Zenbook Duo (2024)|SKU-CA-0021|ASUS Zenbook Duo (2024) - AMD Ryzen 9 7945HX (Laptop)|AMD|AMD Ryzen 9|7945HX|Zen 4 / Dragon Range|NVIDIA GeForce RTX 4060|32GB LPDDR5X|1TB NVMe SSD|SSD|"16.0"""|Laptop|2476|2179|2179|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.bestbuy.ca/products/asus-zenbook-duo-2024--amd-ryzen-9|"Best Buy - CA|ASUS|Zenbook Duo (2024)|AMD Ryzen 9|7945HX"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|Acer|Swift X 14||Acer Swift X 14 - Snapdragon X Elite X1E-80-100 (Laptop)|Qualcomm|Snapdragon X Elite|X1E-80-100|Oryon ARM|Integrated Intel Arc Graphics|16GB DDR5|512GB NVMe SSD|SSD|"14.0"""|Laptop|2523|2523|2523|USD|N|N|N|Y|1P Retailer|0|0||||||0||0|LISTING_ONLY (2-Rule)|https://www.bestbuy.ca/products/acer-swift-x-14-snapdragon-x-elite|"Best Buy - CA|Acer|Swift X 14|Snapdragon X Elite|X1E-80-100"
2026-08-27|August|Q3|2026|Best Buy - CA|Canada|Samsung|Galaxy Book4 360|SKU-CA-0023|Samsung Galaxy Book4 360 - Intel Core Ultra 9 185H (Laptop)|Intel|Intel Core Ultra 9|185H|14th Gen / Meteor Lake|Integrated Intel Arc Graphics|32GB LPDDR5X|512GB NVMe SSD|SSD|"16.0"""|Laptop|2570|2570|2570|USD|Y|N|Y|Y|1P Retailer|100|100||||||100||100|LISTING_ONLY (2-Rule)|https://www.bestbuy.ca/products/samsung-galaxy-book4-360-intel-core-ultra-9|"Best Buy - CA|Samsung|Galaxy Book4 360|Intel Core Ultra 9|185H"
