sku_id|retailer|country|oem|model|processor|is_evo|evo_badge_detected|details_p|Overall|audit_depth|product_url
SKU-TR-0001|Monster Notebook - TR|Turkey|Lenovo|"Yoga Pro 9i (16"")"|Intel Core i5|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.monsternotebook.com.tr/products/lenovo-yoga-pro-9i-16--intel-core-i5
SKU-TR-0004|Monster Notebook - TR|Turkey|Samsung|Galaxy Book4 Ultra|Intel Core Ultra 7|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.monsternotebook.com.tr/products/samsung-galaxy-book4-ultra-intel-core-ultra-7
SKU-TR-0005|Monster Notebook - TR|Turkey|MSI|Prestige 16 AI Evo|Intel Core i7|N|NO|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.monsternotebook.com.tr/products/msi-prestige-16-ai-evo-intel-core-i7
SKU-TR-0009|Monster Notebook - TR|Turkey|Lenovo|Yoga 7i 2-in-1|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.monsternotebook.com.tr/products/lenovo-yoga-7i-2-in-1-intel-core-ultra-9
SKU-TR-0010|Monster Notebook - TR|Turkey|ASUS|ROG Zephyrus G16|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.monsternotebook.com.tr/products/asus-rog-zephyrus-g16-intel-core-i9
SKU-TR-0013|Monster Notebook - TR|Turkey|MSI|Cyborg 15|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.monsternotebook.com.tr/products/msi-cyborg-15-intel-core-ultra-5
SKU-TR-0014|Monster Notebook - TR|Turkey|Apple|"MacBook Air 13"" M3"|Intel Core i5|N|NO||90|LISTING_ONLY (2-Rule)|https://www.monsternotebook.com.tr/products/apple-macbook-air-13-m3-intel-core-i5
SKU-TR-0017|Monster Notebook - TR|Turkey|Lenovo|IdeaPad Slim 5|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.monsternotebook.com.tr/products/lenovo-ideapad-slim-5-intel-core-ultra-7
SKU-TR-0019|Monster Notebook - TR|Turkey|Acer|TravelMate P6|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.monsternotebook.com.tr/products/acer-travelmate-p6-intel-core-7
|Monster Notebook - TR|Turkey|Apple|"MacBook Air 13"" M3"|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.monsternotebook.com.tr/products/apple-macbook-air-13-m3-intel-core-ultra-9
SKU-TR-0023|Monster Notebook - TR|Turkey|Dell|Inspiron 15 (3520)|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.monsternotebook.com.tr/products/dell-inspiron-15-3520--intel-core-i9
SKU-TR-0026|Monster Notebook - TR|Turkey|ASUS|TUF Gaming A15|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.monsternotebook.com.tr/products/asus-tuf-gaming-a15-intel-core-ultra-5
SKU-VN-0003|The Gioi Di Dong - VN|Vietnam|ASUS|ROG Zephyrus G16|Intel Core Ultra 9|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.thegioididong.com/products/asus-rog-zephyrus-g16-intel-core-ultra-9
SKU-VN-0004|The Gioi Di Dong - VN|Vietnam|Acer|Nitro 16|Intel Core i9|N|NO|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.thegioididong.com/products/acer-nitro-16-intel-core-i9
SKU-VN-0007|The Gioi Di Dong - VN|Vietnam|Apple|"MacBook Air 15"" M3"|Intel Core Ultra 5|Y|YES|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.thegioididong.com/products/apple-macbook-air-15-m3-intel-core-ultra-5
SKU-VN-0008|The Gioi Di Dong - VN|Vietnam|Dell|XPS 16 (9640)|Intel Core i5|N|NO|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.thegioididong.com/products/dell-xps-16-9640--intel-core-i5
|The Gioi Di Dong - VN|Vietnam|ASUS|ROG Strix SCAR 18|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/asus-rog-strix-scar-18-intel-core-ultra-7
SKU-VN-0013|The Gioi Di Dong - VN|Vietnam|Samsung|Galaxy Book4 Ultra|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/samsung-galaxy-book4-ultra-intel-core-7
SKU-VN-0016|The Gioi Di Dong - VN|Vietnam|Dell|Inspiron 15 (3520)|Intel Core Ultra 9|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/dell-inspiron-15-3520--intel-core-ultra-9
SKU-VN-0017|The Gioi Di Dong - VN|Vietnam|HP|Pavilion Plus 14|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/hp-pavilion-plus-14-intel-core-i9
SKU-VN-0020|The Gioi Di Dong - VN|Vietnam|Acer|Spin 5|Intel Core Ultra 5|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/acer-spin-5-intel-core-ultra-5
SKU-VN-0021|The Gioi Di Dong - VN|Vietnam|Samsung|Galaxy Book4 Pro|Intel Core i5|N|NO||90|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/samsung-galaxy-book4-pro-intel-core-i5
SKU-VN-0025|The Gioi Di Dong - VN|Vietnam|HP|OMEN 16 Transcend|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/hp-omen-16-transcend-intel-core-i7
SKU-VN-0026|The Gioi Di Dong - VN|Vietnam|Lenovo|ThinkBook 16 Gen 6|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.thegioididong.com/products/lenovo-thinkbook-16-gen-6-intel-core-7
SKU-CL-0001|Mercado Libre - CL|Chile|Dell|XPS 16 (9640)|Intel Core Ultra 5|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.cl/products/dell-xps-16-9640--intel-core-ultra-5
SKU-CL-0002|Mercado Libre - CL|Chile|HP|Envy x360 15|Intel Core i5|N|NO|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.cl/products/hp-envy-x360-15-intel-core-i5
SKU-CL-0005|Mercado Libre - CL|Chile|Acer|TravelMate P6|Intel Core Ultra 7|Y|YES|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.cl/products/acer-travelmate-p6-intel-core-ultra-7
SKU-CL-0007|Mercado Libre - CL|Chile|MSI|Raider GE78 HX|Intel Core 7|Y|YES|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.cl/products/msi-raider-ge78-hx-intel-core-7
SKU-CL-0010|Mercado Libre - CL|Chile|HP|Pavilion Plus 14|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.cl/products/hp-pavilion-plus-14-intel-core-ultra-9
|Mercado Libre - CL|Chile|Lenovo|Legion Pro 7i|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.cl/products/lenovo-legion-pro-7i-intel-core-i9
SKU-CL-0014|Mercado Libre - CL|Chile|Samsung|Galaxy Book4 360|Intel Core Ultra 5|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.mercadolibre.cl/products/samsung-galaxy-book4-360-intel-core-ultra-5
SKU-CL-0015|Mercado Libre - CL|Chile|MSI|Prestige 16 AI Evo|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.cl/products/msi-prestige-16-ai-evo-intel-core-i5
SKU-CL-0019|Mercado Libre - CL|Chile|Lenovo|ThinkBook 16 Gen 6|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.cl/products/lenovo-thinkbook-16-gen-6-intel-core-i7
SKU-CL-0020|Mercado Libre - CL|Chile|ASUS|ExpertBook B9|Intel Core 7|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.mercadolibre.cl/products/asus-expertbook-b9-intel-core-7
SKU-CL-0023|Mercado Libre - CL|Chile|MSI|Cyborg 15|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.cl/products/msi-cyborg-15-intel-core-ultra-9
SKU-CO-0001|Mercado Libre - CO|Colombia|Apple|"MacBook Pro 16"" M3 Max"|Intel Core 7|Y|YES|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.com.co/products/apple-macbook-pro-16-m3-max-intel-core-7
SKU-CO-0004|Mercado Libre - CO|Colombia|Lenovo|Legion Pro 7i|Intel Core Ultra 9|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.com.co/products/lenovo-legion-pro-7i-intel-core-ultra-9
SKU-CO-0005|Mercado Libre - CO|Colombia|ASUS|TUF Gaming A15|Intel Core i9|N|NO|83|90|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.com.co/products/asus-tuf-gaming-a15-intel-core-i9
SKU-CO-0008|Mercado Libre - CO|Colombia|MSI|Cyborg 15|Intel Core Ultra 5|Y|YES|90|74|FULL_PDP_AUDIT (7-Rule)|https://www.mercadolibre.com.co/products/msi-cyborg-15-intel-core-ultra-5
SKU-CO-0009|Mercado Libre - CO|Colombia|Apple|"MacBook Pro 16"" M3 Max"|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.co/products/apple-macbook-pro-16-m3-max-intel-core-i5
SKU-CO-0013|Mercado Libre - CO|Colombia|ASUS|ExpertBook B9|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.co/products/asus-expertbook-b9-intel-core-i7
SKU-CO-0014|Mercado Libre - CO|Colombia|Acer|Swift Go 14 AI|Intel Core 7|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.co/products/acer-swift-go-14-ai-intel-core-7
SKU-CO-0017|Mercado Libre - CO|Colombia|Apple|"MacBook Pro 16"" M3 Max"|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.co/products/apple-macbook-pro-16-m3-max-intel-core-ultra-9
SKU-CO-0021|Mercado Libre - CO|Colombia|ASUS|Zenbook Duo (2024)|Intel Core Ultra 5|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.co/products/asus-zenbook-duo-2024--intel-core-ultra-5
|Mercado Libre - CO|Colombia|Acer|Swift X 14|Intel Core i5|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.co/products/acer-swift-x-14-intel-core-i5
SKU-CO-0025|Mercado Libre - CO|Colombia|Apple|"MacBook Pro 16"" M3 Max"|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.co/products/apple-macbook-pro-16-m3-max-intel-core-ultra-7
SKU-CO-0026|Mercado Libre - CO|Colombia|Dell|Latitude 5540|Intel Core i7|N|NO||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.co/products/dell-latitude-5540-intel-core-i7
SKU-CO-0027|Mercado Libre - CO|Colombia|HP|EliteBook 840 G10|Intel Core 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.mercadolibre.com.co/products/hp-elitebook-840-g10-intel-core-7
SKU-ID-0002|Agres - ID|Indonesia|Apple|"MacBook Air 13"" M3"|Intel Core Ultra 5|Y|YES|90|94|FULL_PDP_AUDIT (7-Rule)|https://www.agres.id/products/apple-macbook-air-13-m3-intel-core-ultra-5
SKU-ID-0003|Agres - ID|Indonesia|Dell|Inspiron 16 Plus (7640)|Intel Core i5|N|NO|86|92|FULL_PDP_AUDIT (7-Rule)|https://www.agres.id/products/dell-inspiron-16-plus-7640--intel-core-i5
SKU-ID-0007|Agres - ID|Indonesia|Acer|Swift Go 14 AI|Intel Core i7|N|NO|86|88|FULL_PDP_AUDIT (7-Rule)|https://www.agres.id/products/acer-swift-go-14-ai-intel-core-i7
SKU-ID-0008|Agres - ID|Indonesia|Samsung|Galaxy Book4 360|Intel Core 7|Y|YES||50|LISTING_ONLY (2-Rule)|https://www.agres.id/products/samsung-galaxy-book4-360-intel-core-7
|Agres - ID|Indonesia|Dell|Alienware m16 R2|Intel Core Ultra 9|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.agres.id/products/dell-alienware-m16-r2-intel-core-ultra-9
SKU-ID-0015|Agres - ID|Indonesia|Acer|Swift X 14|Intel Core Ultra 5|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.agres.id/products/acer-swift-x-14-intel-core-ultra-5
SKU-ID-0016|Agres - ID|Indonesia|Samsung|Galaxy Book4 Ultra|Intel Core i5|N|NO||50|LISTING_ONLY (2-Rule)|https://www.agres.id/products/samsung-galaxy-book4-ultra-intel-core-i5
SKU-ID-0019|Agres - ID|Indonesia|Dell|Latitude 5540|Intel Core Ultra 7|Y|YES||100|LISTING_ONLY (2-Rule)|https://www.agres.id/products/dell-latitude-5540-intel-core-ultra-7
SKU-ID-0020|Agres - ID|Indonesia|HP|EliteBook 840 G10|Intel Core i7|N|NO||50|LISTING_ONLY (2-Rule)|https://www.agres.id/products/hp-elitebook-840-g10-intel-core-i7
SKU-ID-0021|Agres - ID|Indonesia|Lenovo|ThinkPad X1 Carbon Gen 12|Intel Core 7|Y|YES||90|LISTING_ONLY (2-Rule)|https://www.agres.id/products/lenovo-thinkpad-x1-carbon-gen-12-intel-core-7
SKU-ID-0025|Agres - ID|Indonesia|MSI|Prestige 16 AI Evo|Intel Core i9|N|NO||100|LISTING_ONLY (2-Rule)|https://www.agres.id/products/msi-prestige-16-ai-evo-intel-core-i9
